ANM	Sex	groupName	AP	Slice	Name	CCF_ID	tau	new_names
VH2	female	random	324.366728846099	11	Dentate gyrus, molecular layer	10703	4.41491985321045	Hippocampal formation
VH2	female	random	307.686627200753	12	Dentate gyrus, polymorph layer	10704	4.4525671005249	Hippocampal formation
VH2	female	random	377.68007028035	8	Diagonal band nucleus	596	4.31703233718872	Pallidum
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 1	527	5.69427108764648	Isocortex
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 2/3	600	4.90066528320312	Isocortex
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 4	678	4.56047964096069	Isocortex
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 5	252	4.60739898681641	Isocortex
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 6a	156	4.20087194442749	Isocortex
VH2	female	random	282.472881521931	13	Dorsal auditory area, layer 6b	243	4.07510900497437	Isocortex
VH2	female	random	282.472881521931	13	Dorsal part of the lateral geniculate complex, ipsilateral zone	496345672	4.33434104919434	Thalamus
VH2	female	random	282.472881521931	13	Dorsal part of the lateral geniculate complex, shell	496345664	4.35860967636108	Thalamus
VH2	female	random	402.215053781183	6	Dorsal peduncular area	814	4.67842721939087	Olfactory areas
VH2	female	random	247.72339641314	15	Dorsal premammillary nucleus	980	4.21489191055298	Hypothalamus
VH2	female	random	224.978359175099	16	Dorsal terminal nucleus of the accessory optic tract	75	4.71886825561523	Midbrain
VH2	female	random	282.472881521931	13	Dorsomedial nucleus of the hypothalamus	830	4.08998823165894	Hypothalamus
VH2	female	random	282.472881521931	13	Ectorhinal area/Layer 1	836	5.21360731124878	Isocortex
VH2	female	random	282.472881521931	13	Ectorhinal area/Layer 2/3	427	4.64647531509399	Isocortex
VH2	female	random	282.472881521931	13	Ectorhinal area/Layer 5	988	4.401930809021	Isocortex
VH2	female	random	282.472881521931	13	Ectorhinal area/Layer 6a	977	4.14363861083984	Isocortex
VH2	female	random	267.513151091347	14	Ectorhinal area/Layer 6b	1045	4.28446388244629	Isocortex
VH2	female	random	402.215053781183	6	Endopiriform nucleus, dorsal part	952	4.19715595245361	Cortical subplate
VH2	female	random	324.366728846099	11	Endopiriform nucleus, ventral part	966	4.64512348175049	Cortical subplate
VH2	female	random	267.513151091347	14	Entorhinal area, lateral part, layer 1	1121	4.61962985992432	Hippocampal formation
VH2	female	random	267.513151091347	14	Entorhinal area, lateral part, layer 2	20	4.34250402450562	Hippocampal formation
VH2	female	random	267.513151091347	14	Entorhinal area, lateral part, layer 3	52	4.53966236114502	Hippocampal formation
VH2	female	random	267.513151091347	14	Entorhinal area, lateral part, layer 5	139	4.49642562866211	Hippocampal formation
VH2	female	random	267.513151091347	14	Entorhinal area, lateral part, layer 6a	28	4.07901430130005	Hippocampal formation
VH2	female	random	184.360521050412	18	Entorhinal area, medial part, dorsal zone, layer 1	526	4.6989574432373	Hippocampal formation
VH2	female	random	184.360521050412	18	Entorhinal area, medial part, dorsal zone, layer 2	543	4.34717702865601	Hippocampal formation
VH2	female	random	184.360521050412	18	Entorhinal area, medial part, dorsal zone, layer 3	664	4.43129253387451	Hippocampal formation
VH2	female	random	184.360521050412	18	Entorhinal area, medial part, dorsal zone, layer 5	727	4.38660717010498	Hippocampal formation
VH2	female	random	184.360521050412	18	Entorhinal area, medial part, dorsal zone, layer 6	743	3.94084191322327	Hippocampal formation
VH2	female	random	282.472881521931	13	Ethmoid nucleus of the thalamus	560581551	4.51762342453003	Thalamus
VH2	female	random	307.686627200753	12	Fasciola cinerea	982	4.29223823547363	Hippocampal formation
VH2	female	random	307.686627200753	12	Field CA1	382	5.54288339614868	Hippocampal formation
VH2	female	random	307.686627200753	12	Field CA1, oriens	382001	3.09046363830566	Hippocampal formation
VH2	female	random	307.686627200753	12	Field CA1, pyramidal	382002	2.25904440879822	Hippocampal formation
VH2	female	random	307.686627200753	12	Field CA1, radiatum	382003	4.11242341995239	Hippocampal formation
VH2	female	random	307.686627200753	12	Field CA1, slm	382004	3.83374118804932	Hippocampal formation
VH2	female	random	324.366728846099	11	Field CA2	423	5.17637491226196	Hippocampal formation
VH2	female	random	324.366728846099	11	Field CA3	463	4.47730016708374	Hippocampal formation
VH2	female	random	146.493772816484	20	Flocculus	1049	4.09877300262451	Cerebellum
VH2	female	random	67.6987289881307	24	Folium-tuber vermis (VII)	944	4.91394567489624	Cerebellum
VH2	female	random	467.519067182265	3	Frontal pole, layer 1	68	5.44400787353516	Isocortex
VH2	female	random	467.519067182265	3	Frontal pole, layer 2/3	667	5.24505472183228	Isocortex
VH2	female	random	467.519067182265	3	Frontal pole, layer 5	526157192	5.15626525878906	Isocortex
VH2	female	random	441.557079091878	4	Frontal pole, layer 6a	526157196	4.63249492645264	Isocortex
VH2	female	random	344.089071827699	10	Fundus of striatum	998	4.25963020324707	Striatum
VH2	female	random	402.215053781183	6	Gustatory areas, layer 1	36	5.42098903656006	Isocortex
VH2	female	random	402.215053781183	6	Gustatory areas, layer 2/3	180	4.58555698394775	Isocortex
VH2	female	random	398.264594537112	7	Gustatory areas, layer 4	148	4.48230743408203	Isocortex
VH2	female	random	398.264594537112	7	Gustatory areas, layer 5	187	4.42520046234131	Isocortex
VH2	female	random	398.264594537112	7	Gustatory areas, layer 6a	638	4.19405126571655	Isocortex
VH2	female	random	377.68007028035	8	Gustatory areas, layer 6b	662	4.33823776245117	Isocortex
VH2	female	random	324.366728846099	11	Hippocampal formation	1089	4.28016233444214	Hippocampal formation
VH2	female	random	224.978359175099	16	Hippocampo-amygdalar transition area	589508447	3.9434015750885	Hippocampal formation
VH2	female	random	363.570073543718	9	Hypothalamus	1097	4.33424282073975	Hypothalamus
VH2	female	random	377.68007028035	8	Induseum griseum	19	4.48275279998779	Hippocampal formation
VH2	female	random	167.202262427463	19	Inferior colliculus, dorsal nucleus	820	4.19569063186646	Midbrain
VH2	female	random	184.360521050412	18	Inferior colliculus, external nucleus	828	4.16236877441406	Midbrain
VH2	female	random	423.590167382919	5	Infralimbic area, layer 1	707	5.55384540557861	Isocortex
VH2	female	random	423.590167382919	5	Infralimbic area, layer 2/3	556	4.79153108596802	Isocortex
VH2	female	random	423.590167382919	5	Infralimbic area, layer 5	827	4.60111522674561	Isocortex
VH2	female	random	402.215053781183	6	Infralimbic area, layer 6a	1054	4.38203048706055	Isocortex
VH2	female	random	402.215053781183	6	Infralimbic area, layer 6b	1081	4.30782413482666	Isocortex
VH2	female	random	324.366728846099	11	Interanterodorsal nucleus of the thalamus	1113	4.71880388259888	Thalamus
VH2	female	random	307.686627200753	12	Interanteromedial nucleus of the thalamus	1120	4.6592812538147	Thalamus
VH2	female	random	324.366728846099	11	Intercalated amygdalar nucleus	1105	4.27906131744385	Striatum
VH2	female	random	307.686627200753	12	Intermediodorsal nucleus of the thalamus	59	4.44555282592773	Thalamus
VH2	female	random	184.360521050412	18	Interpeduncular nucleus	100	4.15966081619263	Midbrain
VH2	female	random	184.360521050412	18	Interpeduncular nucleus, apical	607344842	4.17505788803101	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, caudal	607344838	4.30698585510254	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, dorsolateral	607344858	4.31482648849487	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, dorsomedial	607344854	4.23773193359375	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, intermediate	607344850	4.38419055938721	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, lateral	607344846	4.36276388168335	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, rostral	607344834	4.28060054779053	Midbrain
VH2	female	random	206.405915823976	17	Interpeduncular nucleus, rostrolateral	607344862	4.33352851867676	Midbrain
VH2	female	random	307.686627200753	12	Lateral amygdalar nucleus	131	4.49931192398071	Cortical subplate
VH2	female	random	307.686627200753	12	Lateral dorsal nucleus of thalamus	155	4.71883535385132	Thalamus
VH2	female	random	282.472881521931	13	Lateral posterior nucleus of the thalamus	218	4.53539848327637	Thalamus
VH2	female	random	363.570073543718	9	Lateral preoptic area	226	4.53270101547241	Hypothalamus
VH2	female	random	363.570073543718	9	Lateral septal nucleus, caudal (caudodorsal) part	250	4.3081226348877	Striatum
VH2	female	random	377.68007028035	8	Lateral septal nucleus, rostral (rostroventral) part	258	4.08277130126953	Striatum
VH2	female	random	377.68007028035	8	Lateral septal nucleus, ventral part	266	4.1225152015686	Striatum
VH2	female	random	224.978359175099	16	Lateral visual area, layer 1	421	5.40108871459961	Isocortex
VH2	female	random	224.978359175099	16	Lateral visual area, layer 2/3	973	4.91436338424683	Isocortex
VH2	female	random	224.978359175099	16	Lateral visual area, layer 4	573	4.77840852737427	Isocortex
VH2	female	random	224.978359175099	16	Lateral visual area, layer 5	613	4.58078718185425	Isocortex
VH2	female	random	224.978359175099	16	Lateral visual area, layer 6a	74	4.18478059768677	Isocortex
VH2	female	random	224.978359175099	16	Lateral visual area, layer 6b	121	4.16909599304199	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 1	312782578	5.29349565505981	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 2/3	312782582	4.90893316268921	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 4	312782586	4.79737663269043	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 5	312782590	4.58337545394897	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 6a	312782594	4.17099332809448	Isocortex
VH2	female	random	224.978359175099	16	Laterointermediate area, layer 6b	312782598	4.12745332717896	Isocortex
VH2	female	random	109.062220452001	22	Lingula (I)	912	4.07854509353638	Cerebellum
VH2	female	random	146.493772816484	20	Lobule II	976	4.46209573745728	Cerebellum
VH2	female	random	127.671821130567	21	Lobule III	984	4.4480357170105	Cerebellum
VH2	female	random	146.493772816484	20	Lobules IV-V	1091	4.5106143951416	Cerebellum
VH2	female	random	344.089071827699	10	Magnocellular nucleus	298	4.24149179458618	Pallidum
VH2	female	random	501.582357828318	1	Main olfactory bulb	507	3.93691372871399	Olfactory areas
VH2	female	random	307.686627200753	12	Medial amygdalar nucleus	403	4.09558296203613	Striatum
VH2	female	random	247.72339641314	15	Medial geniculate complex, dorsal part	1072	4.51237964630127	Thalamus
VH2	female	random	247.72339641314	15	Medial geniculate complex, medial part	1088	4.37375450134277	Thalamus
VH2	female	random	247.72339641314	15	Medial geniculate complex, ventral part	1079	4.42281770706177	Thalamus
VH2	female	random	224.978359175099	16	Medial mammillary nucleus, dorsal part	606826659	3.81970143318176	Hypothalamus
VH2	female	random	224.978359175099	16	Medial mammillary nucleus, lateral part	606826647	4.1765604019165	Hypothalamus
VH2	female	random	224.978359175099	16	Medial mammillary nucleus, medial part	606826651	3.82358980178833	Hypothalamus
VH2	female	random	224.978359175099	16	Medial mammillary nucleus, median part	732	3.61687707901001	Hypothalamus
VH2	female	random	206.405915823976	17	Medial mammillary nucleus, posterior part	606826655	4.92702388763428	Hypothalamus
VH2	female	random	344.089071827699	10	Medial preoptic area	523	4.34284448623657	Hypothalamus
VH2	female	random	324.366728846099	11	Medial preoptic nucleus	515	4.24745559692383	Hypothalamus
VH2	female	random	247.72339641314	15	Medial pretectal area	531	4.2584023475647	Midbrain
VH2	female	random	377.68007028035	8	Medial septal nucleus	564	4.40105056762695	Pallidum
VH2	female	random	324.366728846099	11	Mediodorsal nucleus of thalamus	362	4.50757360458374	Thalamus
VH2	female	random	146.493772816484	20	Medulla	354	4.40975427627563	Medulla
VH2	female	random	267.513151091347	14	Midbrain	313	4.35672044754028	Midbrain
VH2	female	random	247.72339641314	15	Midbrain reticular nucleus	128	4.37183475494385	Midbrain
VH2	female	random	83.6014869781787	23	Nodulus (X)	968	4.2040491104126	Cerebellum
VH2	female	random	398.264594537112	7	Nucleus accumbens	56	4.0419774055481	Striatum
VH2	female	random	307.686627200753	12	Nucleus of reuniens	181	4.4930477142334	Thalamus
VH2	female	random	206.405915823976	17	Nucleus of the brachium of the inferior colliculus	580	4.41768026351929	Midbrain
VH2	female	random	167.202262427463	19	Nucleus of the lateral lemniscus	612	4.34562253952026	Pons
VH2	female	random	307.686627200753	12	Nucleus of the lateral olfactory tract, layer 3	1139	4.16117906570435	Olfactory areas
VH2	female	random	307.686627200753	12	Nucleus of the lateral olfactory tract, molecular layer	260	4.06420993804932	Olfactory areas
VH2	female	random	307.686627200753	12	Nucleus of the lateral olfactory tract, pyramidal layer	268	4.03083181381226	Olfactory areas
VH2	female	random	83.6014869781787	23	Nucleus of the solitary tract	651	4.15322637557983	Medulla
VH2	female	random	184.360521050412	18	Nucleus sagulum	271	4.27158355712891	Midbrain
VH2	female	random	501.582357828318	1	Olfactory areas	698	4.33668518066406	Olfactory areas
VH2	female	random	398.264594537112	7	Olfactory tubercle	754	3.86603498458862	Striatum
VH2	female	random	467.519067182265	3	Orbital area, lateral part, layer 1	448	5.36831188201904	Isocortex
VH2	female	random	467.519067182265	3	Orbital area, lateral part, layer 2/3	412	4.7257251739502	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, lateral part, layer 5	630	4.54966831207275	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, lateral part, layer 6a	440	4.28911066055298	Isocortex
VH2	female	random	402.215053781183	6	Orbital area, lateral part, layer 6b	488	4.30184268951416	Isocortex
VH2	female	random	467.519067182265	3	Orbital area, medial part, layer 1	484	5.65053272247314	Isocortex
VH2	female	random	467.519067182265	3	Orbital area, medial part, layer 2/3	582	4.97573757171631	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, medial part, layer 5	620	4.6927604675293	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, medial part, layer 6a	910	4.34276056289673	Isocortex
VH2	female	random	402.215053781183	6	Orbital area, medial part, layer 6b	527696977	4.2248215675354	Isocortex
VH2	female	random	467.519067182265	3	Orbital area, ventrolateral part, layer 1	969	5.48855829238892	Isocortex
VH2	female	random	467.519067182265	3	Orbital area, ventrolateral part, layer 2/3	288	4.93429660797119	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, ventrolateral part, layer 5	1125	4.64975833892822	Isocortex
VH2	female	random	441.557079091878	4	Orbital area, ventrolateral part, layer 6a	608	4.26651096343994	Isocortex
VH2	female	random	402.215053781183	6	Orbital area, ventrolateral part, layer 6b	680	4.33529663085938	Isocortex
VH2	female	random	377.68007028035	8	Pallidum	803	4.50126695632935	Pallidum
VH2	female	random	184.360521050412	18	Parabigeminal nucleus	874	4.35302305221558	Midbrain
VH2	female	random	146.493772816484	20	Parabrachial nucleus	867	4.20646476745605	Pons
VH2	female	random	307.686627200753	12	Paracentral nucleus	907	4.41292953491211	Thalamus
VH2	female	random	267.513151091347	14	Parafascicular nucleus	930	4.40326404571533	Thalamus
VH2	female	random	146.493772816484	20	Paraflocculus	1041	4.26114225387573	Cerebellum
VH2	female	random	109.062220452001	22	Paramedian lobule	1025	4.57509613037109	Cerebellum
VH2	female	random	109.062220452001	22	Parapyramidal nucleus	1069	4.46238994598389	Medulla
VH2	female	random	344.089071827699	10	Parastrial nucleus	1109	4.31520891189575	Hypothalamus
VH2	female	random	167.202262427463	19	Parasubiculum	843	4.55002307891846	Hippocampal formation
VH2	female	random	267.513151091347	14	Parasubthalamic nucleus	364	4.29319095611572	Hypothalamus
VH2	female	random	324.366728846099	11	Parataenial nucleus	15	4.49417972564697	Thalamus
VH2	female	random	307.686627200753	12	Paraventricular hypothalamic nucleus	38	4.27141952514648	Hypothalamus
VH2	female	random	282.472881521931	13	Paraventricular hypothalamic nucleus, descending division	63	4.43733882904053	Hypothalamus
VH2	female	random	324.366728846099	11	Paraventricular nucleus of the thalamus	149	4.36591529846191	Thalamus
VH2	female	random	247.72339641314	15	Periaqueductal gray	795	4.35237598419189	Midbrain
VH2	female	random	307.686627200753	12	Perifornical nucleus	576073704	4.39542675018311	Hypothalamus
VH2	female	random	224.978359175099	16	Peripeduncular nucleus	1044	4.55333232879639	Thalamus
VH2	female	random	307.686627200753	12	Perireunensis nucleus	1077	4.42644119262695	Thalamus
VH2	female	random	282.472881521931	13	Perirhinal area, layer 1	540	4.85447454452515	Isocortex
VH2	female	random	282.472881521931	13	Perirhinal area, layer 2/3	888	4.5099139213562	Isocortex
VH2	female	random	267.513151091347	14	Perirhinal area, layer 5	692	4.59951210021973	Isocortex
VH2	female	random	267.513151091347	14	Perirhinal area, layer 6a	335	4.13779020309448	Isocortex
VH2	female	random	224.978359175099	16	Perirhinal area, layer 6b	368	3.9521758556366	Isocortex
VH2	female	random	402.215053781183	6	Piriform area	961	4.21725845336914	Olfactory areas
VH2	female	random	307.686627200753	12	Piriform-amygdalar area	788	4.43641042709351	Olfactory areas
VH2	female	random	184.360521050412	18	Pons	771	4.42640113830566	Pons
VH2	female	random	247.72339641314	15	Posterior amygdalar nucleus	780	3.79597473144531	Cortical subplate
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 1	696	5.53196430206299	Isocortex
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 2/3	643	4.81604766845703	Isocortex
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 4	759	4.60475254058838	Isocortex
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 5	791	4.51163101196289	Isocortex
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 6a	249	4.18256998062134	Isocortex
VH2	female	random	247.72339641314	15	Posterior auditory area, layer 6b	456	4.06314563751221	Isocortex
VH2	female	random	307.686627200753	12	Posterior complex of the thalamus	1020	4.49943971633911	Thalamus
VH2	female	random	267.513151091347	14	Posterior hypothalamic nucleus	946	4.27151918411255	Hypothalamus
VH2	female	random	224.978359175099	16	Posterior intralaminar thalamic nucleus	560581563	4.44479656219482	Thalamus
VH2	female	random	267.513151091347	14	Posterior limiting nucleus of the thalamus	1029	4.39684772491455	Thalamus
VH2	female	random	324.366728846099	11	Posterodorsal preoptic nucleus	914	4.22736835479736	Hypothalamus
VH2	female	random	167.202262427463	19	Posterolateral visual area, layer 1	750	4.98570251464844	Isocortex
VH2	female	random	167.202262427463	19	Posterolateral visual area, layer 2/3	269	4.6026554107666	Isocortex
VH2	female	random	184.360521050412	18	Posterolateral visual area, layer 4	869	4.59520816802979	Isocortex
VH2	female	random	184.360521050412	18	Posterolateral visual area, layer 5	902	4.58325147628784	Isocortex
VH2	female	random	184.360521050412	18	Posterolateral visual area, layer 6a	377	4.04535865783691	Isocortex
VH2	female	random	184.360521050412	18	Posterolateral visual area, layer 6b	393	4.50731992721558	Isocortex
VH2	female	random	224.978359175099	16	Postpiriform transition area	566	4.43597650527954	Olfactory areas
VH2	female	random	184.360521050412	18	Postrhinal area, layer 1	312782632	5.04369449615479	Isocortex
VH2	female	random	206.405915823976	17	Postrhinal area, layer 2/3	312782636	4.73808002471924	Isocortex
VH2	female	random	206.405915823976	17	Postrhinal area, layer 4	312782640	4.83739566802979	Isocortex
VH2	female	random	206.405915823976	17	Postrhinal area, layer 5	312782644	4.39866638183594	Isocortex
VH2	female	random	206.405915823976	17	Postrhinal area, layer 6a	312782648	4.11442184448242	Isocortex
VH2	female	random	206.405915823976	17	Postrhinal area, layer 6b	312782652	4.42996788024902	Isocortex
VH2	female	random	224.978359175099	16	Postsubiculum	1037	4.28177452087402	Hippocampal formation
VH2	female	random	267.513151091347	14	Precommissural nucleus	50	4.34267234802246	Midbrain
VH2	female	random	467.519067182265	3	Prelimbic area, layer 1	171	5.80706119537354	Isocortex
VH2	female	random	467.519067182265	3	Prelimbic area, layer 2/3	304	5.03565692901611	Isocortex
VH2	female	random	467.519067182265	3	Prelimbic area, layer 5	363	4.79135990142822	Isocortex
VH2	female	random	441.557079091878	4	Prelimbic area, layer 6a	84	4.36816167831421	Isocortex
VH2	female	random	402.215053781183	6	Prelimbic area, layer 6b	132	4.24014043807983	Isocortex
VH2	female	random	206.405915823976	17	Presubiculum	1084	4.23167276382446	Hippocampal formation
VH2	female	random	282.472881521931	13	Primary auditory area, layer 1	735	5.43847179412842	Isocortex
VH2	female	random	282.472881521931	13	Primary auditory area, layer 2/3	251	4.74252033233643	Isocortex
VH2	female	random	282.472881521931	13	Primary auditory area, layer 4	816	4.42785930633545	Isocortex
VH2	female	random	282.472881521931	13	Primary auditory area, layer 5	847	4.48378705978394	Isocortex
VH2	female	random	267.513151091347	14	Primary auditory area, layer 6a	954	4.13389301300049	Isocortex
VH2	female	random	267.513151091347	14	Primary auditory area, layer 6b	1005	4.07927513122559	Isocortex
VH2	female	random	441.557079091878	4	Primary motor area, Layer 1	320	5.86478614807129	Isocortex
VH2	female	random	423.590167382919	5	Primary motor area, Layer 2/3	943	5.0919246673584	Isocortex
VH2	female	random	423.590167382919	5	Primary motor area, Layer 5	648	4.73836994171143	Isocortex
VH2	female	random	402.215053781183	6	Primary motor area, Layer 6a	844	4.32808494567871	Isocortex
VH2	female	random	398.264594537112	7	Primary motor area, Layer 6b	882	4.36870431900024	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, barrel field, layer 1	981	5.52065515518188	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, barrel field, layer 2/3	201	4.8379111289978	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, barrel field, layer 4	1047	4.35675764083862	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, barrel field, layer 5	1070	4.66164064407349	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, barrel field, layer 6a	1038	4.33223724365234	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, barrel field, layer 6b	1062	4.19216871261597	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, lower limb, layer 1	1030	5.72920274734497	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, lower limb, layer 2/3	113	4.96572923660278	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, lower limb, layer 4	1094	4.69595193862915	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, lower limb, layer 5	1128	4.61485815048218	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, lower limb, layer 6a	478	4.29588937759399	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, lower limb, layer 6b	510	4.37557411193848	Isocortex
VH2	female	random	402.215053781183	6	Primary somatosensory area, mouth, layer 1	878	5.52428722381592	Isocortex
VH2	female	random	402.215053781183	6	Primary somatosensory area, mouth, layer 2/3	657	4.7179479598999	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, mouth, layer 4	950	4.28226566314697	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, mouth, layer 5	974	4.61897659301758	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, mouth, layer 6a	1102	4.29601335525513	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, mouth, layer 6b	2	4.28713417053223	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, nose, layer 1	558	5.1521201133728	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, nose, layer 2/3	838	4.60617208480835	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, nose, layer 4	654	4.24520778656006	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, nose, layer 5	702	4.65580368041992	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, nose, layer 6a	889	4.31255054473877	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, nose, layer 6b	929	4.30290126800537	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, trunk, layer 1	1006	5.46847820281982	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, trunk, layer 2/3	670	4.98777437210083	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, trunk, layer 4	1086	4.85496759414673	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, trunk, layer 5	1111	4.68179988861084	Isocortex
VH2	female	random	324.366728846099	11	Primary somatosensory area, trunk, layer 6a	9	4.42505931854248	Isocortex
VH2	female	random	307.686627200753	12	Primary somatosensory area, trunk, layer 6b	461	4.39978313446045	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, unassigned, layer 1	182305693	5.62417125701904	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, unassigned, layer 2/3	182305697	4.93420696258545	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, unassigned, layer 4	182305701	4.52683162689209	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, unassigned, layer 5	182305705	4.72363710403442	Isocortex
VH2	female	random	363.570073543718	9	Primary somatosensory area, unassigned, layer 6a	182305709	4.34223127365112	Isocortex
VH2	female	random	344.089071827699	10	Primary somatosensory area, unassigned, layer 6b	182305713	4.12592601776123	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, upper limb, layer 1	450	5.82243967056274	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, upper limb, layer 2/3	854	4.97823667526245	Isocortex
VH2	female	random	398.264594537112	7	Primary somatosensory area, upper limb, layer 4	577	4.55872249603271	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, upper limb, layer 5	625	4.68883514404297	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, upper limb, layer 6a	945	4.32228136062622	Isocortex
VH2	female	random	377.68007028035	8	Primary somatosensory area, upper limb, layer 6b	1026	4.31138706207275	Isocortex
VH2	female	random	282.472881521931	13	Primary visual area, layer 1	593	5.19604539871216	Isocortex
VH2	female	random	267.513151091347	14	Primary visual area, layer 2/3	821	4.73220872879028	Isocortex
VH2	female	random	267.513151091347	14	Primary visual area, layer 4	721	4.56840133666992	Isocortex
VH2	female	random	267.513151091347	14	Primary visual area, layer 5	778	4.47606754302979	Isocortex
VH2	female	random	267.513151091347	14	Primary visual area, layer 6a	33	4.12270498275757	Isocortex
VH2	female	random	267.513151091347	14	Primary visual area, layer 6b	305	4.0431170463562	Isocortex
VH2	female	random	267.513151091347	14	Prosubiculum	484682470	4.42633056640625	Hippocampal formation
VH2	female	random	67.6987289881307	24	Pyramus (VIII)	951	4.63508367538452	Cerebellum
VH2	female	random	307.686627200753	12	Retrochiasmatic area	173	4.19995021820068	Hypothalamus
VH2	female	random	324.366728846099	11	Retrosplenial area, dorsal part, layer 1	442	4.94397497177124	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, dorsal part, layer 2/3	434	4.64169359207153	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, dorsal part, layer 5	610	4.57859945297241	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, dorsal part, layer 6a	274	4.26599025726318	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, dorsal part, layer 6b	330	4.25708246231079	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, lateral agranular part, layer 1	671	5.11233043670654	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, lateral agranular part, layer 2/3	965	4.70781755447388	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, lateral agranular part, layer 5	774	4.60444164276123	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, lateral agranular part, layer 6a	906	4.26083707809448	Isocortex
VH2	female	random	307.686627200753	12	Retrosplenial area, lateral agranular part, layer 6b	279	4.20883655548096	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, ventral part, layer 1	542	4.62510776519775	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, ventral part, layer 2/3	430	4.39308929443359	Isocortex
VH2	female	random	324.366728846099	11	Retrosplenial area, ventral part, layer 5	687	4.5373911857605	Isocortex
